business_id	stars	text
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Hands down the best hot dogs and hot dog purchasing experience I've ever had.\nVic's charisma and passion for what he does is instantly apparent and much appreciated.\nThe Man, The Meat, The Legend."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Easily the worst Burger King in Vegas.. Maybe the nation. Last night I went though the drive thru because I wanted to try the new whopper, after waiting 20 min. I finally get my order and bring it home only to find out it wasn't my order.. Tonight I go there because I really want to try the new whopper and again after waiting 20+ min. They forgot half my order. I won't be back. And if the owner does end up reading this review then he should seriously consider finding new management!"""
T0NKethAB-FFR05EeZCzuA	1.0	"b'Order is always correct ( it\'s a fast food joint, that got them the one star ). Service ALWAYS blows. Order more than one item and you\'ll sit in the parking lot waiting. ""Have it your way"" does not apply to this location. Have ordered 4 menu items, waited 30 minutes, and then had to walk in to check on my order. Food--- fine, standard, it\'s fast food. Service--- so sub-par I cannot call it service. They treat you like it\'s your fault because you ordered anything.'"
3C0bnFhjkgYP9mWORKg6cA	4.0	"b'Stopped by Chili Man for lunch earlier this week.  Luckily there wasn\'t that long of a line.  After reviewing the menu, I decided on a pimento cheese and chili dog and a southern dog.  There is good conversation between Vic and customers in line as the dogs are made.\n\nIn no time, the dogs were in my hand.  Two dogs and a water for ~$7 isn\'t bad at all.\n\nThe chili has beans and peppers so don\'t expect ""hot dog chili.""  However, it has a good taste and a nice spice.The pimento cheese helped to cool it down.  Very good.  I had asked Vic to add the spicy mustard to the southern dog but there was some confusion because I think he added the spicy ketchup.  It blended with the chili and almost made a sloppy joe flavor.  Not bad but not exactly what I was expecting.  I really liked the slaw he uses too.\n\nI\'ll definitely return to Chili Man next time I\'m in the Uptown area for lunch.'"
3C0bnFhjkgYP9mWORKg6cA	5.0	b'I LOVE these hotdogs! Super inexpensive, and super satisfying! What more could you want?'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""The chili man is an awesome guy with an exceptional talent for making hot dogs. Simple but amazing. Talk to him about skating or his competitions with local chefs. He always has a great story and may even let you try his Cincinnati chili that he hasn't come out with yet! Some of the best hot dogs I've ever had!"""
W7hCuNdn2gzehta6eSHzgQ	5.0	"b""Best fried/fast seafood spot in AZ. They don't try to compare themselves to ritzy fresh seafood joints. You are getting what you pay for.. A yummy cheap seafood grease party in your mouth. Huge fan of the fried shrimp and cocktail sauce. I would recommend eating your food there as take out orders don't taste the same after the drive home. I've read some of these other reviews, these folks are just missing the concept. As for all the million cars in the drive thru and long lines at the window.. These people get it and for some reason don't write reviews. I just wish you all would open one in the north valley!"""
-LfTBo0oa_uD454ScEW2XA	3.0	"b'Used to always love this place 5 out of 5. But for the past couple months, any time I come in, no matter how slow it is, I have to ask to be served. Anytime I need a waitress, I have to stand up and raise my hand. Tonight, after standing up and begging for a server, she came up to us and rudely said ""do you need waters or what"".....'"
T0NKethAB-FFR05EeZCzuA	1.0	b'The first trip to burger king, I had a coupon for 2 whoppers and fries for $8.99. I added a 3 20 nuggets to order. I received 3 10 peices and my meals. I drove home, realized that was missing nuggets, called and mentioned I was missing items. Lady on phone said come back.\nOn 2nd trip I showed front counter cashier my receipt , she showed the drive thru manager receipt, she said she placed 3 bags in my order, I said I needed 6 bags. She then gave me attitude,  and another lady handed me 3 10 peice nuggets. I drove home again, to find, nuggets stuck together, uncooked. I called to mention it to them and got attitude on phone.  I am not driving back again, for 6 uncooked nuggets. \nVERY BAD SERVICE-ESPECIALLY WITH UNCOOKED FOOD.'
T0NKethAB-FFR05EeZCzuA	1.0	"b""The worst Burger King! Try to give an establishment a chance to rectify a problem but they have gotten orders wrong, forgot to give you everything you pay for on more than one occasion. I blame the apathetic management who don't seem to train workers properly and have no standards. Not expecting much except common courtesy and getting what I paid for or making it right. Then after the final time and speaking to assistant Mgr Fernando they agree to refund my $ for missing meal....and I was buying breakfast too! Next day asst Mgr says she cant. Gives me the district office # but conveniently leaves off a digit. No more and now going to McD, Carl's anywhere but never a Burger King again."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Workers here I just deaf dumb and blind I don't know how you can order a chicken sandwich meal ask for the sweet-and-sour sauce but yet somehow they take it down as a burger meal and instead of sweet-and-sour sauce did you ketchup"""
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""Thee worst Wendy's in the valley. Horrible customer service & the little girls working there don't know what the hell they're doing...smh. Will never come back"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Let's just say that Chili Man IS The Man!  The guy takes the time to make his own ketchup and spicy mustard so that should tell you something right there.  The dogs he serves are seared to perfection on his carts flat top and my goodness, he's not called Chili Man for nothing.  This is some darn good chili he puts on the dogs.  \n\nAs others have noted, if he weren't Chili Man, he would be Chatty Man because the dude has never met a stranger and you are guaranteed some lively conversation as he works on your food.  An A+ street food vendor and his work is much appreciated."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Eat here if your life has been going great and you feel like you're about due for a major disappointment. I ordered a 2 piece meal and some fried mushrooms. What I got was a 15 pound bag of breading."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Horrible service here. If I could give negative one star I would. Today we specifically asked for 2 regular hamburgers and 2 rodeo cheeseburgers. The girl at the first window even verified our order again before we paid. Then when we got home we ended up with 2 cheeseburgers (marked hamburger on the wrapper) and 2 rodeo burgers (no cheese.) They constantly get the orders wrong. I probably won't be going back."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Was highly disappointed with this place after hearing good things... the good things were lies I tell ya, all lies. This fish was just awful and some of the saltiest stuff I have ever put to my lips. I didn't eat what I bought and I won't be going back. Long John Silver's looks like gold compared to this place."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'I knew this place had poor reviews before Yelp was even around but was in the area in search of food. I improvised and went to one of the first places nearby.\n\nI ordered a combo that was 2 pieces of fish, 7 shrimp, fries and a drink.  Came out to just under $10.  For price comparison, the same thing at Long John Silver would be $5-6.\n\nThe shrimp were flat out awful.  They butterfly the shrimp to make it look bigger and then overload it with heavy batter before frying it.  I removed one of the shrimp from the breading and noticed it was probably 10 times smaller than the amount of batter used.  They use realllllly small shrimp, like 50-100 ct used in cheap shrimp cocktail platters at the grocery store.  \n\nThe fries are below average.  If you are going to have ""chips"" in your name, you need to have some of the best fries around.  They do not.  \n\n Their fish was okay because it wasn\'t overly greasy but again their breading is so thick and heavy it ruins it.  Fried fish should have a light batter.  In fact, nothing should ever be fried in the batter they use.  To top it off, their fish is served in the most natural of shapes.... a square.  If I want awkward looking fish, I\'ll head to the frozen section and get some fish sticks.\n  \nI saved the worst for part of the meal for last.  Their signature sauce.  That stuff was awful.  It tasted like it was 50% water and 45% ketchup and 5% vinegar.  They don\'t give you any tartar sauce, no malt vinegar and nickel and dime you for sauces on the menu.  I figured some other staples for this type of meal would be included but I was wrong.  I didn\'t even get to drown the bad food in a decent sauce, it was just more mediocrity.  \n\nOn to the most obvious quirk about the place, cash only.  If you are a cash only joint I assume you are trying to save the fees associated with accepting them and keeping your prices down.  Then why is the food so expensive?  It certainly isn\'t high quality.  It certainly isn\'t any good.  \n\nBad fish + bad shrimp + bad sauce + bad fries = 1 star.'"
-LfTBo0oa_uD454ScEW2XA	1.0	"b""This place is big nasty.  NASTY!  Perkins isn't much better.  Just go to any of the downtown Champaign bars, most of them serve food until pretty late and you won't get food poisoning - big plus!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I was really worried that my second visit wasn't going to be as good as the first (because the first was some of the best hot dogs I've ever had). I wasn't disappointed, got the 'Southern all the way' sub mustard for BBQ sauce, with Cole slaw and cheese. And a bratwurst with red onions, homemade Mango Chipotle BBQ Sauce, and shredded cheese.\n\nThis guy is the real deal. And this street food stand is a must-visit for anyone in CLT. Go see for yourself."""
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""Definitely my favorite local pizza place. Love their sweet sauce and the garlic dipping sauce. The portions are always huge. It's the biggest pizza I've seen. Highly recommend."""
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""Haven't been to Wendys in a while, and now I see why, because the customer service is awful and the place was unclean. The employees wad talking in the back while ignoring the customers in the front. One employee came from out the back area and didn't even make eye contact, i literally had to say hello before he acknowledged me. It had a ghetto/ ratchet feel as well as look. I am never coming back here again. Darcy Spears, should put them on blast."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I'm not sure what is new that I can add that hasn't already been said. Vic's street-side hot dog show is one to see (and taste) to believe. While walking down Tryon I saw the line already forming at 11 and knew exactly what was going on. Even though you may have to wait a bit, Vic provides an experience that is worth the wait. On this particular day he was spinning stories about winning big at high stakes bingo on a recent Disney cruise he took with his family (not a huge surprise considering his mickey mouse T-shirt that matched his tattoos), but talking with others around me this is the kind of light hearted funny banter you can expect from Vic. Then there are the hot dogs. His names are none other than creative, and I ended up ordering three hot dogs since I'm never in uptown at this time. The Frito Dog I ordered was definitely my favorite followed closely by his hot dog of the day with bacon and mac-n-cheese. The fact he grills his dogs and buns and has some amazing home sauces creates a unique flavor. In the midst of the Charlotte gourmet hot dog movement, Vic is certainly worth a visit."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Best chili I've had from a vender. Have to get there when he opens or you'll stand in line for a bit. I can lookout my office window and check when I need to go. This is a must try."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Those giving glowing reviews obviously never had fish and chips. The fish and chips I know doesn't come from the frozen food section of Safeway, and the frozen French fries that I put in the oven are better. And no tartar sauce - that would at least have made it somewhat palatable.  Never ever again!!!  Can I give it a minus star?"""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""We've been customers for a long time and have always enjoyed their food. I'm going to have a hard time going back. I couldn't get any soda through my straw so I opened the lid and amongst the ice something caught my eye. I reached in and began to pull out a very large plastic bag! It was so disgusting!!! I called to store and told them but as I was tied up the entire day (finished at midnight) and I couldn't make it back. I submitted this direct to them on their website, asking them to contact me and it's been a week now. Nothing. Plastic in the ocean is bad for the fish. Plastic in your drink is bad for the customer. #Pl"""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Best hot dogs and conversation in Charlotte! Veggie dog and chili are both really good & the vinegar style (I know sounds iffy) is delicious.'
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Best dog in the world! Vic is amazing and entertaining as well. If you havent tried one of his special dogs like last weeks wing dog you are missing out.'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Best dog around and it comes with free entertainment! Vic makes the time pass if you get stuck in a line, but I try to go early. Love the homemade condiments and tend to like my dog kind of basic: mustard, onion & relish, but then I break down and ask for the homemade chili. I can't resist. Try it and you will be hooked!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Yes, Vic's stand really is as good as all the reviews rave about.\n\nFirst time here, I ordered the life changer... I don't know what kind of wizardry Vic does, but I didn't know hot dogs could taste so good. \n\nFor anyone working in uptown, do yourself and go here for lunch. I've had too many disappointing meals costing me at least $13 each time. You'll spend half that here, treat your taste buds, and you're guaranteed to get some interesting convos with Vic!"""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'1 And ye the LORD looked down upon the earth 2 and He saw a hovel on Apache Boulevard 3 and saw fit to populate it with a mere approximation of pescetarian ""food"" for 4 our God is a vengeful, spiteful, cruel God.\n\n5 The sins committed by the men of Tempe were so wicked as to deserve such punishment 6 that they were never to be spoken of. 7 A pile of horrible, tiny pieces of fish-meal 8 are the LORD\'s manna from hell, 9 a punishment unlike any other on the soul, mind, and stomach.\n\n10 Requiring only the smallest number of shekels, 11 God sought to tempt even he without sin 12 into sampling its putrid fruit, 13 the punishment for partaking not unlike that of Adam and Eve, having partaken of the Tree of Knowledge of Good and Evil.\n\n14 As they bit into the crusty, bland fish, 15 they became aware of their horrible betrayal of God and their stomachs 16 and were banished to the restroom for the rest of the evening. \n\n17 ""Frozen chunks of pressed fish meal does not fried fish make"" sayeth the LORD, issuing several commandments. 18 Thou shall not try the Pete\'s Sauce for it is awful and I hath spewed it from my mouth as it was lukewarm and tasted horrible. 19 Thou shall not give in to temptation for cheap fish, when it is known that Pete\'s is neither cheap (for one\'s soul, if not the wallet) nor fish. 20 A curse upon the household of any man who tries the hamburgers. The cramping of 10,000 stomachs shall be felt upon your own gut, a horrible taste left in your mouth for eternity. 21 You will forever recall the intense disappointment I feel of you as you feel for the meal you consume at Pete\'s. 22 It shall cast your mouth and gut into a furnace of fire: there shall be wailing and gnashing of teeth.\n\n23 The serpent may tempt with ""chips"". 24 ""Do not heed his words,"" sayeth the LORD. They are soggy, ill-prepared, and above all, flavorless. 25 The breading hath no flavor but sadness, the fish no flavor but bland meal, both betraying its true genesis: 26 A frozen, preformed patty of processed misery. 27 God condemned this abomination and called, ""you are not one of my creatures!""\n\n28 ""They shall take only cash, as not even the credit card companies dare near their tainted field,"" God commanded.\n\n29 The seventh angel will pour out his bowl into the air, and a loud voice will come out of the temple of heaven, from the throne, saying, ""It is done!"" And there were noises and thunderings and lightnings; and there was a great earthquake, such a mighty and great earthquake as had not occurred since men were on the earth. 30 Now the city was condemned to only ever eat from Pete\'s forevermore, an eternal damnation, a hell on earth, the sins of man so great, the punishment fitting with God\'s will.'"
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Omg Vic and his dogs are awesome sauce and then some! My boyfriend has been raving about the Chili Man and his stand for months now. I was finally able to have him come down during his lunch break for some of these amazing hot dogs. \n\nThe Chili Man hot dog stand is parked right in front of Chima's steakhouse Tuesday-Friday from 11a-2p. There will be a line, but don't let it deter you. Not only are the dogs delicious but Vic is friendly and funny. Despite the fact that you'll be waddling away after chowin down and may need a food coma nap afterwards, the Chili Man experience is worth it. JUST DO IT, as I will tell you in the next paragraph, even vegans don't have an excuse. \n\nWhat really had me sold was Vic now has vegetarian friendly tofu dogs! Seriously most thoughtful hot dog vendor EVER! I walked over with my bf just expecting him to fulfill his craving, I wasn't going to get anything since the last uploaded menu on yelp only consisted of red meat hot dogs. But to my surprise I was able to have one too, I was so happy! AND the Chili Man even offers VEGAN Chili Wednesdays complete with vegan hot dogs and TVP chili. So rad. \n\nOk I'll stop raving now.. Lol so my boyfriend had the life changer and I had a vegetarian friendly life changer with a tofu dog and minus the chili. We didn't talk to each other while eating, hell, I don't even think we took a breath. That's how good the Chili Man dogs are. All in all, the Chili Man is THE man and his dogs are righteous. Goes without saying he will be seeing me every week..which brings me to my next quest...I need to find a good gym. \n\nCheers!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'These are the best hotdogs I have had. Always a fresh twist on things, had the Bhan you Bhan Mi today it was awesome. Yes there is a line, because it is worth waiting for. But the wait is always entertaining.'
-LfTBo0oa_uD454ScEW2XA	5.0	b'My favorite diner.  The breakfastburrito con chorizo is great, but big.  The campus location has a smaller version though.  The coffee is quite good and so are the shakes.'
-LfTBo0oa_uD454ScEW2XA	4.0	"b""If I may be so bold as to say this, Merry Ann's is a celebration of everything that is good about life.  The only downside is that in this case, too much of a good thing could possibly lead to atherosclerosis or some equally undesirable cholesterol condition.  Who can not honestly say they don't harbor a soft spot for those 24 hour diners, whose men and women work tirelessly throughout the night in order to provide us, the host inebriated, with industrial strength coffee and omelets at two in the morning?\n\nThe food at Merry Ann's, if you've never been, is pretty standard for diners.  Breakfast served all day, so you can get pancakes with the folks on Sunday morning, or pancakes at 4:47 in the morning after your friends push you in a shopping cart to the front door of this imperial majesty.  I was originally planning on giving them three stars, but Merry Ann's got an extra star from me for their bacon preparation technique.  Most places hand you burnt, crispy bacon-- Merry Ann's gives you greasy bacon still glistening with fat, fresh off the fryer.  The only way to eat bacon.  The aforementioned pancakes are a tasty deal too.  They're fluffy enough, and the taste can be drown in one of the three fine syrup offerings located at your booth.  Service is fast, friendly, and always ready to fill up your coffee.  And if you're at Merry Ann's, you will probably appreciate that.\n\nSo overall, Merry Ann's is cheap, delicious, and convenient.  Located in proximity to the downtown Champaign bars, you will always have a place to sober up for a few hours.  Champaign suffers from a dearth of 24 hour diners in my opinion.  I refuse, out of principle, to go to the Campustown IHOP.  Even if the stories I've heard about the place aren't true, drunk undergrads still sounds pretty terrible to me.  I miss the spots like Denny's and Norm's... but I feel like Merry Ann's does its duty, and does it well.\n\nKeep on keeping on, Merry Ann's Diner."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'The absolute worst ""fish"" and chips I have ever experienced. Fish sticks from the store were terrible--no flavor at all. ""Shrimp"" is chopped up shrimp bits (like bacon bits) covered in a hard crusty breading--ratio of about 98% breading and 2% shrimp bits. And very hard. And it took 30 minutes for one order. There was a line, so I thought it would be good. Nope. I can\'t imagine anyone coming back after eating here, except desperate college kids. Maybe that\'s how they survive. This is a harsh review, but it\'s really the worst I have ever had. I told the manager that, and she could only say sorry we\'re understaffed today. I don\'t know who Pete is/was, but he probably once could be proud to have his name on this business. But now he should be ashamed. Really, really bad'"
F7mv0e3N2DgYY93cl8LpZw	1.0	b'Prices on drive-thru menu are lower than the prices they ring up.  Just had to have price corrected again.  Every time I am forced to take a picture of the menu board so the manager will honor the price posted.  Sad sad way too treat your customers.'
T0NKethAB-FFR05EeZCzuA	1.0	"b'0 stars if i could!!!!...didn\'t think i would ever wait 5 minutes to be greeted in the drive thru of a fast food spot EVER!!and when they finally come on the speaker ""ok what can i get started?"" in THE MOST ""i hate my life"" voice ever..comical enough to write a review about it WOW...'"
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I have been visiting Vic the Chili Man and his cart for many years. His 'dogs are by far the best anywhere and his home made chili and sauces are amazing! His ability to combine so many amazing flavors and textures on top of a tasty grilled hot dog and toasted bun is what makes his food so incredibly delicious. I have tried other hot dog stands in and around town, but none of them even compares to the quality and taste of the Chili Man. \n\nVic is extremely outgoing and friendly - kind of like lunch and a show - he is quick witted and quite entertaining! Even though the line can be pretty long during peak times, it has always been well worth the wait."""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Im all about Chili Man!! He is so personable and fun to talk to :). I get the soy veggie hot dog, so far Ive tried that one with plain ketchup & mustard, and the Frito Pie one. Super tasty and worth the long wait!'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""FANTASTIC hot dogs!!! Thee Best hot dogs in Charlotte.  Life Changer and Frito Pie can't be beat.  I would recommend it to anyone and everyone who wants something special in Charlotte.  Then once you're hooked on the hot dogs,  He has a line of sauces.  CRAZY GOOD!!!  they can be served on the rocks or straight up.  I'm drooling right now thinking about it and I already had his hot dogs twice this week...its Wednesday and he doesn't work on Monday.  :)  go see this guy!!"""
W7hCuNdn2gzehta6eSHzgQ	5.0	"b""True story-\n\nMy brother and I were talking about Tempe... He was there to visit... was waiting for some great home cooked food, right?  Well mom came home with none other than a family size bucket of KFC!  Brother said screw it!  I'm going to Pete's!  \n\nThat's the review.  Best fish and chips in AZ."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Went for the first time today and I was not disappointed. I had the vinegar bomb and mar-matt-Lon and both were delicious. Can't wait to go back."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""They only take cash and it's in a not so nice area.I'm the only one in the drive-thru yet it still takes a good 15 mins for my food.The staff look like ex-cons/trailer trash. As for the food it self it's nothing special.The fries are bland and the fish is ok.The pete's sauce is pretty much hot sauce and ketchup.Total hole-in-the wall kinda place"""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Went here for 1st time last week..was very disappointed was not expecting pre patty fish they don't even offer vinegar or hot sauce. If I try again maybe diff location ...maybe they are popular for something else on menu other than the tareleas fish patty.looking for better place to have fried fish in the mean time.1star for passing as a fish and chips spot all these  years."""
W7hCuNdn2gzehta6eSHzgQ	3.0	"b'3.75 stars.\n\nFish sandwich better than most.\nScallops & chips for under $4.\nFried mushrooms and zucchini w/ranch.\nThey\'ve got burgers too if you\'re getting for a group of peeps and someone isn\'t keen on fish.\n\nDon\'t bother w/the ""crabettes"" b/c they\'re just imitation crab sticks deep-fried. You\'ll also wait a good 10-20min, even at the drive-thru.\n\nBut I\'d rather go here any day if given the choice b/w Pete\'s and a national fast-food chain. I\'m not addicted, but I do have some love for Pete\'s.'"
T0NKethAB-FFR05EeZCzuA	3.0	"b""Never too long of a wait. Staff is always talk-a-tive & smiling!\n\nNot much to say. It's a typical fast food joint."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""I'm sorry but for the price I paid, I would much rather purchase my own processed freezer fish sticks because that is what they taste like. Before my absolute last visit here, I ate here several years ago and could swear I ate filets, not perfectly squared fish sticks. The staff was very pleasant which I always appreciate, but damn, my hungry stomach was sad to see what was placed in front of me. I'm sorry but I definitely will not be coming back. Boo."""
-LfTBo0oa_uD454ScEW2XA	4.0	"b""Well, this is more of a 2am type place but heck why not try it at 5pm!  Well we were the only people in the place but!  I ordered a Veggie Burger that was just delightful for a dinner!  \n\nIt was a huge patty pouring out of the bun!  Threw some Ketchup on it and was completely satisfied for the evening a head of me!  I bet this would have tasted even better at 2 am after some drinks!  \n\nThis place is open 24 hours a day and is set up perfectly like an old dinner from the 50's or 60's! \n\nThe staff was very polite and took very good care of us!  Like I said we were the only ones in there but they could have ignored our empty glasses of water but they did not!  They treated us like Dinner KINGS!  Probably the cheapest place to eat in downtown Champaign for sure and it was great!"""
-LfTBo0oa_uD454ScEW2XA	2.0	"b""Arrived in Champaign late on Christmas Eve and the hotel had stopped serving food. We hit the snow-filled road to find some grub...actually I was pining for a piece of pumpkin pie. The Merry-Ann's near our hotel was closed but we spied another one that was open 24 hours.\n\nIt was as if I'd walked into a time warp -- the menu, the decor, and the pricing was unusual for this California gal. I was thrilled to get a piece of pie and even happier for the $2 price. There's nothing on a menu for $2 in California, not even a sharing charge!\n\nMy partner had a grilled cheese and tomato sandwich with fries. It may have been the processed American cheese slices...but she was hungry. I'm glad I wasn't too hungry because the vegetarian options were quite limited and if I'd stuck to my veganism, I'd be SOL."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'I don\'t always eat hot dogs but when I do they are out of a street cart, and you get a side of humor thrown into the mix with Vic the Chili Man!  \n\nThis was my first trek and my only ""negative"" is that it took a little bit to get our food (and in his defense, it was his first day open for the season) but when something is good - others find out about it and it\'s typically worth the wait!  I wasn\'t disappointed!  Got two dogs and a bottle of water for $7.  I got the Heroin and the Life Changer.  Typically I can\'t comment on Heroin but I can tell you this hot dog is quite addicting, and that the Life Changer, was in fact life changing!  I was advised in line to not look like a rookie and go with the ""named dogs"", btw.\n\nLook forward to getting back and enjoying this experience again!'"
W7hCuNdn2gzehta6eSHzgQ	5.0	b'The food there is good  and cheap I can not argue about that when I got lost going there I was able enough to call and ask how to get there  they were nice enough to help me out and yes I will tell all my friends where to go'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""My food was beyond cold. I ordered baconator fries and the cheese wasn't even melted. The fries were disgustingly stale and not worth the 15 dollars I paid.\nDONT GO HERE."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'WARNING - Not fit for human consumption!!! \n\nWholly shitz what a disappointment. My UK friend and I decided to go there for lunch to check it out.  Neither one of us held our breath very much for it but never the less... We did not expect bland frozen square fish product patties with equally nasty previously frozen tasteless fires. Yes, they are not chips per say, just yeacky french fries. \n1st stop as we got back to the office was bathroom and even now my stomach unhappily rumbles under the desk. Down boy, down! It will pass with time. \n\nDisgusting all around. Possibly even insulting. \n\nPS: And WTF is up with not taking credit cards? Scamming ""The man""?'"
W7hCuNdn2gzehta6eSHzgQ	5.0	"b""I can't believe all of these picky people dissing Pete's. I love this place and will keep coming back here forever. The food is great for a fast food fish and chips place. Love the people and location right next to ASU is great. Go to some lame chain place if you want your salmon kale salad. Addicted to Pete's!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I love him last year when he will come around . He is never there for long and sometimes you will not see him for day ... But when he comes around oh man .... His hotdogs are so good and if you don't eat pork he has all beef hotdog. The chilli is homemade by him and you can't taste it .. You not only limited to slaw , he has so much toppings. I hope to see him this summer ."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Amazing dogs amazing service !!! Best dogs on the planet !!!! Flavors are spot on and the toppings are great !!! Couldn't be happier with the service !!!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I would have to admit that I have never been a fan of any hot dogs until I tried Chili Man's hot dog. So many options to choose from: spicy, specials, and plain ole type of hot dogs. I always got for the Chili Man's choice!"""
T0NKethAB-FFR05EeZCzuA	1.0	"b'I waited over 12 minutes at one in the morning, only to be lectured by the cashier??? Yeah, I think not.\n\nGot the new app, thought I\'d pick up the $1 Whopper and another item. The ""coupon"" had an animation with it, so I figured they needed to see it at the window. There\'s a countdown going on as well, so I\'m watching the minutes tick away. I finally get to the window with less than three minutes to spare and the woman at the window starts lecturing me! Just rude. So I left. I\'m not going to do business with a place that\'s rude on top of being slow. I wish I had looked here before I had even bothered, I wouldn\'t have bothered.\n\nAs a post script... I drove across the freeway to Taco Bell, ordered, was treated nicely, and returned to my apartment with hot food in hand, all in about 8 minutes. That still beats BK\'s time and it was 100% lecture free.'"
ZkzutF0P_u0C0yTulwaHkA	4.0	"b""The vegan pizza is my favorite but they ran out of vegan cheese and seitan the last 2 times we tried to order from them, but that's not gonna stop me from trying every chance I get."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'If you want to feel like a valued customer go here. If you want awesome hot dogs go here. If you want entertaining during your lunch time go here. Literally everyone that walked by was like ""hey Vic"" or ""what\'s up chili man!"" It was quite entertaining. \nI got the life changer and my husband got the backside destroyer (hopefully it doesn\'t live up to its name...for my sake). After we devoured our hot dogs in less than a minute we went back and got the special which was a Greek dog. Sooooo good! Go here!!!!!!!\nBest hot dog in Charlotte and we basically have eaten all the hot dogs.'"
3C0bnFhjkgYP9mWORKg6cA	5.0	b'So amazing!!! Love the hot dogs and personality serving them up. The nacho cheese special with potatoe chip topping was delicious!! Never been disappointed by Vic since I had the first dog almost 6 years ago!! So worth the wait in line!'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""This place is all bad the mf didn't have no food the night crew is disappointing they only had one bake potato no chilly no fries drink was flat the ppl that work there don't know how to talk to ppl I was gone beat they ass just a very disrespectful ppl there mf need home training would never go back there unless it was white people working there sad to say bekuz I'm a Nigga"""
T0NKethAB-FFR05EeZCzuA	1.0	"b""Sloooooooooooooowwwwwwwww and dirty rather spend the extra bucks and have Carl's Jr. across the st."""
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""After reading some of these reviews I'm glad to know I'm not the only one who thinks this Wendy's is horrible.  My hubby and I have come here at least 5 times since living close by here and every single time we come we come thru the drive-thru and  they never have anything ready.  We have to wait for 5 to 10 min for the food. Sometimes the food doesn't even taste fresh and they are always missing something in our order.  I don't know how hard it is for the employees to work there or what they're doing in there to mess up orders and not have fresh food ready but this location needs to get it together.  My husband and I said we weren't coming back to this location again."""
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""I got a buffalo chicken pizza here a few weeks ago when I moved back to Plum, and everyone who helped me move raved about how good it was...for good reason! Honestly, it was the best buff chick pizza that I've ever had! Food was prepared quickly and the service was great. You've got a new regular customer in me!"""
-LfTBo0oa_uD454ScEW2XA	5.0	b'If you like greasy, unhealthy, but wonderful tasting food, this place is like coming home. I have frequented the diner during grad school and liked the fact that they are open 24/7. Budget friendly too!'
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Horrible place. My battery died and I called and asked them if they could not tow it and I would get it in the morning. They told me the couldn't do that for me and still towed it."""
